,Dirección,Descripción,Atributos,Latitud,Longitud,Scores
261,"713 Euclid Street, Santa Mónica, Los Ángeles, CA 90402, Estados Unidos","El Entire Second Flr - Santa Monica Luxury Roman Villa ofrece alojamiento con zona de cocina en Los Ángeles, a 5 km del Getty Center. El establecimiento se encuentra a 13 km del Museo de Arte del Condado de Los Ángeles/LACMA y dispone de jardín y WiFi gratuita.

Esta casa, situada en la 2a planta de una casa con entrada privada, tiene 5 dormitorios y 4 baños con ducha y secador de pelo. Hay TV de pantalla plana.

En la zona se puede practicar senderismo.

El mercado de agricultores de Los Ángeles se encuentra a 13 km de la casa, mientras que Melrose Avenue está a 16 km. El aeropuerto internacional de Los Ángeles, el más cercano, se halla a 13 km.","['WiFi gratis', 'Parking gratis', 'Aire acondicionado', 'Habitaciones familiares', 'Calefacción', 'Habitaciones sin humo', 'Jardín']",34.0322384,-118.4966138,"[{'Personal': '9.6'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.4'}, {'Confort': '9.4'}, {'Relación calidad-precio': '9.1'}, {'Ubicación': '10'}]"
262,"1120 West 6th Street 1-562, Centro de Los Ángeles, Los Ángeles, CA 90017, Estados Unidos","El DTLA Luxury Condo with Pool, Gym, Work Pods & Conference Room ofrece alojamiento a 1,6 km del centro de Los Ángeles y cuenta con piscina al aire libre y jardín. Hay WiFi gratuita en todas las instalaciones y aparcamiento privado. El establecimiento ofrece aparcamiento gratuito. El apartamento también está adaptado para personas de movilidad reducida.

El apartamento cuenta con aire acondicionado, 1 dormitorio, sala de estar, cocina totalmente equipada con microondas y cafetera y baño con bañera y secador de pelo. Se proporcionan toallas y ropa de cama. Este apartamento es hipoalergénico y para no fumadores.

Hay un supermercado pequeño en el apartamento. Cerca del apartamento hay varios sitios para comer.

El DTLA Luxury Condo with Pool, Gym, Work Pods & Conference Room está a 1,6 km del Staples Center y del Microsoft Theater.","['WiFi gratis', 'Piscina al aire libre', 'Aire acondicionado', 'Terraza', 'Habitaciones familiares', 'Parking privado', 'Habitaciones sin humo', 'Ascensor', 'Jardín', 'Adaptado personas de movilidad reducida']",34.0534129,-118.2633746,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '9.4'}, {'Relación calidad-precio': '8.8'}, {'Ubicación': '8.1'}]"
263,"13534 Bali Way, Los Ángeles, CA 90292, Estados Unidos","Este hotel está situado en el mayor puerto artificial del mundo y cuenta con piscina al aire libre y restaurante. El aeropuerto internacional de Los Ángeles está a 10 minutos en coche.

El Marina Del Rey Hotel proporciona habitaciones con WiFi gratuita y TV por cable. También se incluye plancha y secador de pelo.

El SALT Restaurant & Bar del establecimiento sirve cocina contemporánea de California para el brunch y la cena. También celebra happy hour.

El Hotel Marina del Rey ofrece casi 1.000 m² de espacio para reuniones y banquetes. También dispone de centro de negocios, así como de recepción abierta las 24 horas. Además, existe terraza con vistas al puerto deportivo y se proporciona servicio de préstamo de bicicletas.

Venice Beach está a 3,2 km del Marina del Rey Hotel. El muelle de Santa Mónica queda a 7,2 km.","['WiFi gratis', 'Tetera/cafetera en todas las habitaciones', 'Restaurante', 'Habitaciones familiares', 'Parking privado', 'Habitaciones sin humo', 'Bar', '2 piscinas', 'Gimnasio', 'Adaptado personas de movilidad reducida']",33.98048265,-118.44464153,"[{'Habitación con cama extragrande y vistas a la ciudad': '1 cama doble extragrande'}, {'Habitación con 2 camas grandes y vistas a la ciudad': '2 camas dobles grandes'}, {'Habitación Doble con cama grande y vistas al puerto deportivo': '1 cama doble extragrande'}, {'Habitación con vistas al puerto deportivo - 2 camas grandes': '2 camas dobles grandes'}, {'Personal': '8.3'}, {'Instalaciones y servicios': '8.3'}, {'Limpieza': '8.7'}, {'Confort': '8.7'}, {'Relación calidad-precio': '7.4'}, {'Ubicación': '9.0'}, {'WiFi gratis': '8.4'}]"
264,"1600 Sunset Plaza Drive, Hollywood, Los Ángeles, CA 90069, Estados Unidos","El Urban Oasis: Stylish Mid-Century Home in Weho se encuentra en Los Ángeles, a solo 6,1 km del teatro Dolby, y ofrece alojamiento con vistas a la ciudad, WiFi gratuita y aparcamiento privado gratuito. Ofrece vistas al mar y a la montaña y se encuentra a 6,5 km del Museo del Automóvil Petersen.

Esta casa cuenta con aire acondicionado, 3 dormitorios, TV de pantalla plana, zona de comedor y cocina con nevera y lavavajillas. Se proporcionan toallas y ropa de cama.

La casa está a 6,6 km del Museo de Arte del Condado de Los Ángeles (LACMA) y a 7,1 km del edificio Capitol Records. El aeropuerto más cercano es el de Hollywood Burbank, ubicado a 18 km del Urban Oasis: Stylish Mid-Century Home in Weho.","['WiFi gratis', 'Parking gratis', 'Productos de limpieza', 'Cafetera', 'Mesa de comedor', 'Horno', 'Fogones', 'Secadora de ropa']",34.1000928,-118.3804426,"[{'Personal': '10'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.4'}, {'Confort': '10'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '10'}, {'WiFi gratis': '10'}]"
265,"1260 South Figueroa Street, Centro de Los Ángeles, Los Ángeles, 90015, Estados Unidos","El AC Hotel by Marriott Downtown Los Angeles goza de una ubicación ideal en el centro de Los Ángeles y ofrece habitaciones con aire acondicionado, bicicletas gratuitas, WiFi gratuita y centro de fitness. Este hotel de 4 estrellas cuenta con recepción 24 horas y cajero automático. Los huéspedes pueden disfrutar de platos americanos y japoneses en el restaurante o tomar un cóctel en el bar.

Todas las habitaciones incluyen escritorio, TV de pantalla plana, baño privado, ropa de cama y toallas.

El AC Hotel by Marriott Downtown Los Angeles alberga una terraza.

El establecimiento alberga un centro de negocios y máquinas expendedoras de aperitivos y bebidas.

El AC Hotel by Marriott Downtown Los Angeles se encuentra a 400 metros del teatro Microsoft y a 500 metros del Staples Center.","['WiFi gratis', 'Recepción 24 horas', 'Desayuno', 'Terraza', 'Parking privado', 'Habitaciones sin humo', 'Bar', '13 restaurantes', 'Gimnasio', 'Adaptado personas de movilidad reducida']",34.04123132,-118.2673622,"[{'Habitación con cama extragrande.': '1 cama doble extragrande'}, {'Suite Estudio con cama extragrande': '1 cama doble extragrande'}, {'Habitación Esquinera con cama extragrande': '1 cama doble extragrande'}, {'Habitación Doble con vistas a la ciudad - Cama grande': '2 camas dobles grandes'}, {'Habitación con cama extragrande y vistas a la ciudad': '1 cama doble extragrande'}, {'Habitación con 2 camas grandes': '2 camas dobles grandes'}, {'Habitación Doble Esquinera con vistas a la ciudad - Cama extragrande': '1 cama doble extragrande'}, {'Habitación Estándar adaptada para personas con movilidad reducida con bañera adaptada - 1 cama extragrande': '1 cama doble extragrande'}, {'Habitación Estándar con cama extragrande - Adaptada para personas con discapacidad auditiva': '1 cama doble extragrande'}, {'Habitación Estándar con 2 camas grandes - Adaptada para personas con discapacidad auditiva': '2 camas dobles grandes'}, {'Habitación Estándar adaptada para personas con movilidad reducida y discapacidad auditiva con ducha accesible en silla de ruedas - 2 camas grandes': '2 camas dobles grandes'}, {'Habitación Estándar con 2 camas grandes y ducha accesible en silla de ruedas - Adaptada para personas con movilidad reducida': '2 camas dobles grandes'}, {'King Room with Tub and City View - Mobility Accessible': '1 cama doble extragrandey1 sofá cama'}, {'Habitación con vistas a la ciudad - 2 camas grandes - Adaptada para personas con discapacidad auditiva': '2 camas dobles grandes'}, {'King Room with Tub and City View - Mobility Accessible': '1 cama doble extragrandey1 sofá cama'}, {'Personal': '8.5'}, {'Instalaciones y servicios': '8.5'}, {'Limpieza': '8.9'}, {'Confort': '8.7'}, {'Relación calidad-precio': '7.4'}, {'Ubicación': '8.5'}, {'WiFi gratis': '7.1'}]"
266,"6161 West Century Boulevard, Los Ángeles, CA 90045, Estados Unidos","El Courtyard LAX se encuentra dentro del aeropuerto internacional de Los Ángeles y dispone de una impresionante entrada con numerosas fuentes y palmeras. Cuenta con un restaurante y un servicio de traslado que sale cada 15 minutos.

Las habitaciones del Courtyard Los Angeles LAX / Century Boulevard son amplias y cuentan con WiFi gratuita y nevera. Todas están insonorizadas y son para no fumadores.

Este establecimiento alberga un gimnasio. Por su parte, el Bistro sirve desayunos a diario y permite disfrutar de cenas y cócteles por las noches.

El hotel Courtyard Los Angeles LAX se halla a unos 3 km del campo de golf The Lakes y a 9 minutos en coche de la conocida playa de Manhattan.","['WiFi gratis', 'Recepción 24 horas', 'Desayuno', 'Traslado aeropuerto (gratis)', 'Restaurante', 'Parking privado', 'Habitaciones sin humo', 'Bar', 'Gimnasio', 'Adaptado personas de movilidad reducida']",33.94646173,-118.39358568,"[{'Habitación con cama extragrande.': '1 cama doble extragrande'}, {'Habitación con 2 camas extragrandes': '2 camas dobles extragrandes'}, {'Gran Habitación Doble con sofá cama y cama grande': '1 cama doble extragrandey1 sofá cama'}, {'Habitación con cama extragrande y sofá cama': '1 cama doble extragrandey1 sofá cama'}, {'Personal': '8.3'}, {'Instalaciones y servicios': '8.1'}, {'Limpieza': '8.6'}, {'Confort': '8.6'}, {'Relación calidad-precio': '7.5'}, {'Ubicación': '8.8'}, {'WiFi gratis': '7.7'}]"
267,"1041 North Bonnie Brae Street 5, Los Ángeles, CA 90026, Estados Unidos","El Bonnie Brae LA Apartment near DTLA, Glendale ofrece aire acondicionado y se encuentra en Los Ángeles, a 3,2 km del estadio Dodger y a 4 km de la estación LA Union. El establecimiento se encuentra a 4,9 km del Staples Center, a 8 km del edificio Capitol Records y a 8,2 km del observatorio Griffith. Este establecimiento para no fumadores se encuentra a 4,9 km del Microsoft Theater.

Apartamento de 1 dormitorio con conexión WiFi gratuita, TV de pantalla plana, lavadora y cocina totalmente equipada con nevera y fogones. Se proporcionan toallas y ropa de cama. El alojamiento cuenta con entrada privada.

El California Science Center y el Museo de Historia Natural del Condado de Los Ángeles se encuentran a 9 km del apartamento. El aeropuerto más cercano es el de Hollywood Burbank, ubicado a 19 km del Bonnie Brae LA Apartment near DTLA, Glendale.","['WiFi gratis', 'Parking gratis', 'Utensilios de cocina', 'Aire acondicionado', 'Fogones', 'Secadora de ropa', 'Cocina']",34.0771466,-118.262383,"[{'Apartamento de 1 dormitorio': '1 cama doble grande'}, {'Personal': '7.2'}, {'Instalaciones y servicios': '6.8'}, {'Limpieza': '7.2'}, {'Confort': '7.1'}, {'Relación calidad-precio': '7.5'}, {'Ubicación': '7.8'}]"
268,"4321 Sepulveda Boulevard, Culver City, Los Ángeles, CA 90230, Estados Unidos","El Culver City Hostel se encuentra en Los Ángeles, California, a 7,6 km del paseo marítimo de Venice Beach y a 8,4 km del Museo del Automóvil Petersen, y ofrece terraza. El establecimiento está a unos 8,8 km del Museo de Arte del Condado de Los Ángeles (LACMA), a 11 km del muelle de Santa Mónica y a 11 km del parque Pacific. El alojamiento cuenta con cocina compartida, salón compartido y consigna de equipaje.

Las habitaciones del albergue disponen de WiFi gratuita y baño compartido con ducha y secador de pelo. Algunas tienen vistas a la ciudad.

El Culver City Hostel se encuentra a 11 km del paseo de la calle Tercera y a 13 km del Getty Center. El aeropuerto internacional de Los Ángeles es el más cercano y queda a 8 km.","['WiFi gratis', 'Parking en el alojamiento', 'Aire acondicionado', 'Terraza', 'Habitaciones sin humo', 'Calefacción']",34.004136,-118.409407,"[{'Habitación Doble Deluxe Superior - 1 o 2 camas': '2 camas dobles'}, {'Habitación Doble Económica': '1 cama doble grande'}, {'Habitación Individual': '1 cama individual'}, {'Habitación Individual': '1 cama individual'}, {'Habitación Deluxe (1 adulto + 1 niño)': '1 cama doble grande'}, {'Habitación Deluxe': '1 cama doble'}, {'Habitación Deluxe - 1 cama grande': '1 cama doble'}, {'Habitación Deluxe - 1 cama grande': '2 camas dobles grandes'}, {'Habitación Deluxe - 1 cama grande': '2 camas dobles grandes'}, {'Habitación Individual Económica': '1 cama individual'}, {'Habitación Individual Económica': '1 cama individual'}, {'Habitación Doble Deluxe': '1 cama doble'}, {'Habitación Doble': '1 cama doble'}, {'Personal': '6.6'}, {'Instalaciones y servicios': '6.2'}, {'Limpieza': '6.3'}, {'Confort': '6.4'}, {'Relación calidad-precio': '6.7'}, {'Ubicación': '7.2'}, {'WiFi gratis': '7.1'}]"
269,"1052 Tiverton Avenue, Westwood, Los Ángeles, CA 90024, Estados Unidos","Este hotel permite a sus huéspedes descubrir Los Angeles y sus tiendas, museos, galerías de arte, teatros y restaurantes. UCLA se encuentra a 2 manzanas. 

El Royal Palace ofrece habitaciones amplias equipadas con frigorífico, cafetera y microondas. Algunas disponen incluso de patio o balcón.

A sólo 8 km del hotel encontrará lugares de interés como las playas de Venice, Beverly Hills o los estudios de la Fox. Si busca una ubicación excelente y comodidades modernas, alójese en el Palace. ","['WiFi gratis', 'Parking gratis', 'Recepción 24 horas', 'Tetera/cafetera en todas las habitaciones', 'Desayuno', 'Habitaciones familiares', 'Servicio de lavandería', 'Habitaciones sin humo', 'Servicio de limpieza diario', 'Adaptado personas de movilidad reducida']",34.06053146,-118.44279349,"[{'Habitación Estándar - Cama extragrande': '1 cama doble extragrande'}, {'Habitación Estándar - 1 cama grande': '1 cama doble grande'}, {'Habitación Estándar - 2 camas grandes': '2 camas dobles grandes'}, {'Suite de 1 dormitorio': '1 sofá camay1 cama doble grande'}, {'Personal': '8.4'}, {'Instalaciones y servicios': '7.9'}, {'Limpieza': '8.5'}, {'Confort': '8.6'}, {'Relación calidad-precio': '8.1'}, {'Ubicación': '9.3'}, {'WiFi gratis': '7.4'}]"
270,"818 North Hill Street, Centro de Los Ángeles, Los Ángeles, CA 90012, Estados Unidos","Este hotel de Chinatown se encuentra a 5,6 km del centro de convenciones de Los Ángeles y a 9,6 km de Hollywood. Ofrece WiFi gratuita, desayuno gratuito y decoración china exclusiva.

Todas las habitaciones del Best Western Dragon Gate Inn, decoradas con detalles chinos, disponen de nevera y TV por cable con canales de cine HBO.

El hotel alberga la cafetería Hill Street Café y sirve un desayuno continental todas las mañanas.

Además, el Dragon Gate Inn Best Western cuenta con farmacia y salón de belleza con todos los servicios y organiza visitas turísticas desde el hotel todos los días.

El establecimiento está a 4,8 km de L.A. Live y a 14,5 km de los Estudios Universal.","['WiFi gratis', 'Recepción 24 horas', 'Desayuno', 'Aire acondicionado', 'Parking privado', 'Habitaciones sin humo', 'Ascensor', 'Calefacción', 'Gimnasio', 'Adaptado personas de movilidad reducida']",34.06341454,-118.23905021,"[{'Habitación Cuádruple - No fumadores - 2 camas dobles': '2 camas dobles'}, {'Habitación - 1 cama extragrande - No fumadores': '1 cama doble extragrande'}, {'King Suite with Walk-In Shower - Accessible/Non-Smoking': '1 cama doble extragrande'}, {'Habitación con ducha accesible en silla de ruedas - Cama extragrande - Adaptada para personas con movilidad reducida - No fumadores': '1 cama doble extragrande'}, {'Personal': '8.4'}, {'Instalaciones y servicios': '8.0'}, {'Limpieza': '8.5'}, {'Confort': '8.5'}, {'Relación calidad-precio': '7.8'}, {'Ubicación': '7.9'}, {'WiFi gratis': '8.3'}]"
271,"1615 North Western Avenue, Hollywood, Los Ángeles, CA 90027, Estados Unidos","Este alojamiento goza de una ubicación inmejorable en Hollywood, California, rodeado de restaurantes y a solo 1,6 km de Sunset Strip. En el establecimiento hay una piscina exterior de temporada.

Las habitaciones del Hollywood City Inn disponen de TV por cable y WiFi gratuita de alta velocidad. También hay microondas y nevera.

Se facilita servicio de enlace con el aeropuerto por un suplemento. 

A pocos minutos del City Inn Hollywood hay varios lugares de interés, como Universal Studios y el Paseo de la Fama de Hollywood. El observatorio de Griffith Park está a poca distancia a pie del motel. ","['WiFi gratis', 'Parking gratis', 'Recepción 24 horas', 'Piscina al aire libre', 'Servicio de lavandería', 'Habitaciones sin humo', 'Servicio de habitaciones', 'Jardín', 'Servicio de limpieza diario', 'Adaptado personas de movilidad reducida']",34.10017495,-118.30939248,"[{'Habitación Superior con cama extragrande': '1 cama doble extragrande'}, {'Habitación Doble Superior con 2 camas grandes': '2 camas dobles grandes'}, {'Habitación Familiar': '1 cama dobley2 camas dobles grandes'}, {'Habitación Deluxe con cama extragrande': '1 cama doble extragrande'}, {'Habitación Deluxe con 2 camas grandes': '2 camas dobles grandes'}, {'Habitación Doble Deluxe': '2 camas dobles'}, {'Personal': '7.7'}, {'Instalaciones y servicios': '7.4'}, {'Limpieza': '7.7'}, {'Confort': '7.7'}, {'Relación calidad-precio': '7.4'}, {'Ubicación': '8.2'}, {'WiFi gratis': '7.6'}]"
272,"2192 Beech Knoll Road, Hollywood, Los Ángeles, CA 90046, Estados Unidos","El HOLLYWOOD HILLS JETLINER VIEWS at STUDIO 1080 HOLLYWOOD ofrece aire acondicionado y se encuentra en Los Ángeles, a 5,6 km del teatro Dolby y a 6,5 km del edificio Capitol Records. Cuenta con jardín, zona de barbacoa, vistas a la ciudad y conexión Wi-Fi gratuita en todo el establecimiento.

El apartamento tiene 1 dormitorio, 1 baño, ropa de cama, toallas, TV de pantalla plana con servicios de streaming, zona de comedor, cocina totalmente equipada y terraza con vistas a la montaña.

El Hollywood Bowl se encuentra a 6,9 km del apartamento, mientras que Universal Studios Hollywood está a 7,1 km. El aeropuerto más cercano es el de Hollywood Burbank, ubicado a 12 km del HOLLYWOOD HILLS JETLINER VIEWS at STUDIO 1080 HOLLYWOOD.","['WiFi gratis', 'Parking gratis', 'Aire acondicionado', 'Terraza', 'Calefacción', 'Habitaciones sin humo', 'Barbacoa', 'Jardín']",34.11074594,-118.375404,"[{'Personal': '9.9'}, {'Instalaciones y servicios': '9.8'}, {'Limpieza': '9.8'}, {'Confort': '9.8'}, {'Relación calidad-precio': '9.7'}, {'Ubicación': '9.9'}, {'WiFi gratis': '9.2'}]"
273,"7316 Santa Monica Boulevard, West Hollywood, Los Ángeles, 90046, Estados Unidos","El Luxury High Rise AMAZlNG Views & SECUReD PaRKING ofrece aire acondicionado y se encuentra en Los Ángeles, a 3,5 km del teatro Dolby y del Museo de Arte del Condado de Los Ángeles (LACMA). Se encuentra a 3,5 km del Museo del Automóvil Petersen y dispone de ascensor. Este apartamento para no fumadores cuenta con WiFi gratuita en todas las instalaciones y centro de fitness.

El apartamento cuenta con 1 dormitorio, TV, lavadora, baño con bañera de hidromasaje y cocina totalmente equipada con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

El edificio Capitol Records se encuentra a 4,2 km del apartamento, mientras que el Hollywood Bowl está a 4,5 km. El aeropuerto más cercano es el de Hollywood Burbank, ubicado a 14 km del Luxury High Rise AMAZlNG Views & SECUReD PaRKING.","['WiFi gratis', 'Parking gratis', 'Aire acondicionado', 'Ascensor', 'Calefacción', 'Gimnasio']",34.08852744,-118.35481832,"[{'Apartamento': '1 cama doble grandey1 futón'}, {'Personal': '8.8'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.7'}, {'Confort': '8.8'}, {'Relación calidad-precio': '9.1'}, {'Ubicación': '8.1'}]"
274,"813 South Flower Street, Centro de Los Ángeles, Los Ángeles, CA 90017, Estados Unidos","El The Wayfarer Downtown LA, Tapestry Collection by Hilton está bien ubicado en el centro de Los Ángeles y ofrece habitaciones con aire acondicionado, restaurante, bar y WiFi gratuita. Este hotel de 4 estrellas cuenta con recepción 24 horas y servicio de conserjería. Este alojamiento es para no fumadores y se encuentra a 700 metros del Microsoft Theater.

Todas las habitaciones tienen TV por cable. Algunas habitaciones del The Wayfarer Downtown LA, Tapestry Collection by Hilton tienen vistas a la ciudad y todas incluyen baño privado con bañera o ducha y artículos de aseo gratuitos.

Todos los días se sirve un desayuno continental, americano o vegetariano.

El alojamiento cuenta con terraza solárium.

El The Wayfarer Downtown LA, Tapestry Collection by Hilton se encuentra a 700 metros del Staples Center y a 3,9 km de la estación LA Union. El aeropuerto municipal de Hawthorne es el más cercano y está situado a 19 km del alojamiento.","['WiFi gratis', 'Recepción 24 horas', 'Tetera/cafetera en todas las habitaciones', 'Habitaciones sin humo', 'Buen desayuno', '3 restaurantes', 'Servicio de habitaciones', 'Parking', 'Bar', 'Adaptado personas de movilidad reducida']",34.047224,-118.260908,"[{'Habitación con cama extragrande.': '1 cama doble extragrande'}, {'Urban King Room with Skyline City View': '1 cama doble extragrande'}, {'Habitación Urban con vistas a la ciudad - Cama extragrande': '1 cama doble extragrande'}, {'Habitación Deluxe con bañera - Cama extragrande - Adaptada para personas con discapacidad': '1 cama doble extragrande'}, {'Habitación con cama extragrande y vistas a la ciudad - Planta superior': '1 cama doble extragrande'}, {'Habitación con 2 camas grandes': '2 camas dobles grandes'}, {'Estudio - 2 camas dobles': '2 camas dobles grandes'}, {'Studio with Two Queen and Two Bunk Beds': '2 camas individualesy2 camas dobles grandes'}, {'Studio with Two Queen Beds and Mobility Accessible Tub': '2 camas dobles grandes'}, {'Dormitory Room with Four Bunk Beds': '4 camas individuales'}, {'Studio with Two Queen Beds and Roll-in Shower - Mobility Access': '2 camas dobles grandes'}, {'Personal': '8.9'}, {'Instalaciones y servicios': '8.2'}, {'Limpieza': '8.5'}, {'Confort': '8.5'}, {'Relación calidad-precio': '7.7'}, {'Ubicación': '8.4'}, {'WiFi gratis': '8.4'}]"
275,"4140 Vía Marina, Los Ángeles, CA 90292, Estados Unidos","El Foghorn Harbor Inn se encuentra en Los Ángeles, a pocos pasos de la playa Marina Del Rey, y ofrece alojamiento con jardín, aparcamiento privado gratuito y salón compartido. Este hotel de 3 estrellas ofrece recepción 24 horas y WiFi gratuita. Algunas habitaciones tienen balcón con vistas al mar.

El hotel dispone de solárium.

El Foghorn Harbor Inn se encuentra a 1,5 km de Venice Beach y a 2 km del paseo marítimo de Venice Beach. El aeropuerto internacional de Los Ángeles es el más cercano y queda a 7 km.","['WiFi gratis', 'Parking gratis', 'Recepción 24 horas', 'Aire acondicionado', 'Habitaciones familiares', 'Situado frente a la playa', 'Habitaciones sin humo', 'Jardín', 'Servicio de limpieza diario', 'Adaptado personas de movilidad reducida']",33.980205,-118.458748,"[{'Habitación Triple con vistas al mar': '2 camas dobles'}, {'Habitación con cama grande y vistas al mar': '1 cama doble extragrande'}, {'Habitación con cama extragrande y vistas al mar': '1 cama doble extragrande'}, {'Habitación Triple con vistas al mar': '2 camas dobles'}, {'Habitación Triple': '2 camas dobles'}, {'Habitación con cama extragrande y vistas al jardín': '1 cama doble extragrande'}, {'Habitación Doble Económica': '1 cama doble extragrande'}, {'Habitación Doble Familiar': '2 camas dobles grandes'}, {'Habitación Doble Deluxe con balcón - 1 o 2 camas': '1 cama doble extragrande'}, {'Personal': '8.3'}, {'Instalaciones y servicios': '6.8'}, {'Limpieza': '7.2'}, {'Confort': '7.2'}, {'Relación calidad-precio': '7.1'}, {'Ubicación': '9.0'}, {'WiFi gratis': '7.1'}]"
276,"229 North Soto Street, Los Ángeles, CA 90033, Estados Unidos","El Antonio Hotel - Downtown Los Angeles, near Hollywood está situado en Los Ángeles, a 5,4 km del Staples Center. Las habitaciones tienen WiFi gratuita, y la recepción del establecimiento está abierta las 24 horas.

Las habitaciones de este hotel incluyen TV por cable, zona de estar y baño privado con ducha, toallas y artículos de aseo gratuitos. También se proporciona ropa de cama y ventilador.

El Antonio Hotel - Downtown Los Angeles, near Hollywood dispone de lavandería automática. También hay salón compartido con fogones y máquina expendedora de bebidas.

Este hotel se encuentra a 16,2 km de Sunset Strip, a 13,5 km del Paseo de la Fama de Hollywood y a 21 km del aeropuerto internacional de Los Ángeles.","['WiFi gratis', 'Recepción 24 horas', 'Aire acondicionado', 'Servicio de lavandería', 'Habitaciones sin humo', 'Calefacción', 'Servicio de limpieza diario']",34.04587345,-118.20853638,"[{'Habitación Estándar': '1 cama doble'}, {'Personal': '5.8'}, {'Instalaciones y servicios': '5.3'}, {'Limpieza': '5.7'}, {'Confort': '5.6'}, {'Relación calidad-precio': '5.7'}, {'Ubicación': '6.3'}, {'WiFi gratis': '6.3'}]"
277,"12664 West Washington Boulevard, Los Ángeles, CA 90066, Estados Unidos","Este hotel está situado a 4,8 km de Culver City y a 7 minutos en coche de Venice Beach. Dispone de habitaciones con microondas.

Las habitaciones del Super 8 by Wyndham Los Angeles-Culver City Area incluyen nevera, cafetera, escritorio y WiFi gratuita.

El hotel también cuenta con aparcamiento gratuito.

El Super 8 se encuentra a 24 km de los restaurantes y locales de ocio de Los Ángeles y a 6 minutos en coche de la Universidad de California en Los Ángeles.","['WiFi gratis', 'Recepción 24 horas', 'Tetera/cafetera en todas las habitaciones', 'Desayuno', 'Aire acondicionado', 'Parking privado', 'Habitaciones sin humo', 'Calefacción', 'Servicio de limpieza diario', 'Adaptado personas de movilidad reducida']",33.99670081,-118.43392745,"[{'Habitación - 1 cama extragrande - No fumadores': '1 cama doble extragrande'}, {'Habitación con cama grande - Adaptada para personas de movilidad reducida - No fumadores': '1 cama doble grande'}, {'Habitación adaptada para personas de movilidad reducida - No fumadores - Cama extragrande': '1 cama individual'}, {'Personal': '8.5'}, {'Instalaciones y servicios': '7.9'}, {'Limpieza': '8.5'}, {'Confort': '8.4'}, {'Relación calidad-precio': '7.6'}, {'Ubicación': '8.2'}, {'WiFi gratis': '7.8'}]"
278,"906 South Alvarado Street, Centro de Los Ángeles, Los Ángeles, CA 90006, Estados Unidos","El Motel 6 Los Angeles, CA - Downtown ofrece TV de pantalla plana de 42 pulgadas con canales por cable y se encuentra a 1,6 km del centro de Los Ángeles y a 11,2 km Beverly Hills. A poca distancia a pie hay varios sitios para comer.

Las habitaciones disponen de aire acondicionado y WiFi gratuita. También incluyen TV con canales por cable.

El Motel 6 Los Angeles, CA - Downtown cuenta con instalaciones adaptadas para personas con movilidad reducida y proporciona servicios de fax y fotocopias.

El Motel 6 Los Angeles, CA - Downtown está a 11,2 km del parque temático Universal Studios-Hollywood. El Motel 6 Los Angeles, CA - Downtown tiene aparcamiento gratuito y máquinas expendedoras. El aeropuerto internacional de Los Ángeles, situado a 40 km, es el más cercano.","['WiFi gratis', 'Parking gratis', 'Recepción 24 horas', 'Aire acondicionado', 'Habitaciones sin humo', 'Calefacción', 'Adaptado personas de movilidad reducida']",34.05311276,-118.27869326,"[{'Habitación con ducha a ras de suelo. adaptada para personas de movilidad reducida - Cama extragrande - No fumadores': '1 cama doble extragrande'}, {'Habitación con cama extragrande y bañera de hidromasaje - No fumadores': '1 cama doble extragrande'}, {'Habitación Deluxe con cama extragrande - No fumadores': '1 cama doble extragrande'}, {'Habitación con 2 camas grandes - No fumadores': '2 camas dobles grandes'}, {'Personal': '7.5'}, {'Instalaciones y servicios': '7.1'}, {'Limpieza': '7.3'}, {'Confort': '7.1'}, {'Relación calidad-precio': '6.9'}, {'Ubicación': '7.1'}, {'WiFi gratis': '7.1'}]"
